# Time-averaged data for fix aveRg
# TimeStep c_Rg
2840000 8.6534
2850000 8.64298
2860000 8.63449
2870000 8.62523
2880000 8.61596
2890000 8.60709
2900000 8.5985
2910000 8.5896
2920000 8.57994
2930000 8.5699
2940000 8.55972
2950000 8.54912
2960000 8.53863
2970000 8.52902
2980000 8.52005
2990000 8.51207
3000000 8.50623
3010000 8.50122
3020000 8.49682
3030000 8.49256
3040000 8.4884
3050000 8.48326
3060000 8.47783
3070000 8.47254
3080000 8.46807
3090000 8.46331
3100000 8.45798
3110000 8.45327
3120000 8.44901
3130000 8.44377
3140000 8.4384
3150000 8.43385
3160000 8.42993
3170000 8.4259
3180000 8.42328
3190000 8.42003
3200000 8.41855
3210000 8.41668
3220000 8.4132
3230000 8.40954
3240000 8.40703
3250000 8.40506
3260000 8.4025
3270000 8.40019
3280000 8.39836
3290000 8.39712
3300000 8.3956
3310000 8.39395
3320000 8.39238
3330000 8.39097
3340000 8.39006
3350000 8.39013
3360000 8.39071
3370000 8.39001
3380000 8.38962
3390000 8.38957
3400000 8.38956
3410000 8.39026
3420000 8.39151
3430000 8.39304
3440000 8.39511
3450000 8.39835
3460000 8.40048
3470000 8.40267
3480000 8.4041
3490000 8.40549
3500000 8.40646
3510000 8.40789
3520000 8.40956
3530000 8.41106
3540000 8.41256
3550000 8.41305
3560000 8.41247
3570000 8.4122
3580000 8.41211
3590000 8.41286
3600000 8.41372
3610000 8.41498
3620000 8.4172
3630000 8.41916
3640000 8.42119
3650000 8.42398
3660000 8.42683
3670000 8.42834
3680000 8.42967
3690000 8.43128
3700000 8.43289
3710000 8.43414
3720000 8.43324
3730000 8.43238
3740000 8.43194
3750000 8.43139
3760000 8.43014
3770000 8.42857
3780000 8.42771
3790000 8.42677
3800000 8.42561
3810000 8.42464
3820000 8.42467
3830000 8.4249
3840000 8.42479
3850000 8.42432
3860000 8.42411
3870000 8.42411
3880000 8.42567
3890000 8.42889
3900000 8.43153
3910000 8.43259
3920000 8.43248
3930000 8.43221
3940000 8.43153
3950000 8.42966
3960000 8.42708
3970000 8.42498
3980000 8.4225
3990000 8.41951
4000000 8.41619
4010000 8.41271
4020000 8.40949
4030000 8.40647
4040000 8.40364
4050000 8.40083
4060000 8.39756
4070000 8.39409
4080000 8.39047
4090000 8.38674
4100000 8.38354
4110000 8.38005
4120000 8.37624
4130000 8.37166
4140000 8.36633
4150000 8.36144
4160000 8.35623
4170000 8.35121
4180000 8.34604
4190000 8.34075
4200000 8.33558
4210000 8.32978
4220000 8.32472
4230000 8.31932
4240000 8.31446
4250000 8.30954
4260000 8.30431
4270000 8.30012
4280000 8.29573
4290000 8.29189
4300000 8.28813
4310000 8.28392
4320000 8.28005
4330000 8.27634
4340000 8.27179
4350000 8.26701
4360000 8.26154
4370000 8.25561
4380000 8.25011
4390000 8.24499
4400000 8.24014
4410000 8.23556
4420000 8.23116
4430000 8.22721
4440000 8.22312
4450000 8.21825
4460000 8.21348
4470000 8.20864
4480000 8.20376
4490000 8.19985
4500000 8.19598
4510000 8.19191
4520000 8.18881
4530000 8.18621
4540000 8.18422
4550000 8.18188
4560000 8.17968
4570000 8.17626
4580000 8.17226
4590000 8.16758
4600000 8.16286
4610000 8.15919
4620000 8.15594
4630000 8.15294
4640000 8.14969
4650000 8.14686
4660000 8.14429
4670000 8.14128
4680000 8.13838
4690000 8.13569
4700000 8.1328
4710000 8.12946
4720000 8.12594
4730000 8.12227
4740000 8.11917
4750000 8.11669
4760000 8.1142
4770000 8.11137
4780000 8.10891
4790000 8.10695
4800000 8.10479
4810000 8.1027
4820000 8.09953
4830000 8.09667
4840000 8.09352
4850000 8.09004
4860000 8.08585
4870000 8.0823
4880000 8.07877
4890000 8.07511
4900000 8.07182
4910000 8.06901
4920000 8.06668
4930000 8.06418
4940000 8.06221
4950000 8.05996
4960000 8.05828
4970000 8.05722
4980000 8.05577
4990000 8.05385
5000000 8.05136
5010000 8.04855
5020000 8.04639
5030000 8.04445
5040000 8.04263
5050000 8.04128
5060000 8.03986
5070000 8.03742
5080000 8.03519
5090000 8.03287
5100000 8.03059
5110000 8.0285
5120000 8.02668
5130000 8.02394
5140000 8.0208
5150000 8.01753
5160000 8.01397
5170000 8.00994
5180000 8.00555
5190000 8.00063
5200000 7.9959
5210000 7.99142
5220000 7.98677
5230000 7.98179
5240000 7.97726
5250000 7.9738
5260000 7.97065
5270000 7.96722
5280000 7.96298
5290000 7.95874
5300000 7.95464
5310000 7.95004
5320000 7.94555
5330000 7.94176
5340000 7.93883
5350000 7.93702
5360000 7.93571
5370000 7.93385
5380000 7.93251
5390000 7.93141
5400000 7.92986
5410000 7.92795
5420000 7.92563
5430000 7.92302
5440000 7.92072
5450000 7.91832
5460000 7.91588
5470000 7.9134
5480000 7.91009
5490000 7.90568
5500000 7.90144
5510000 7.89792
5520000 7.89506
5530000 7.89223
5540000 7.88912
5550000 7.88585
5560000 7.88345
5570000 7.88167
5580000 7.88014
5590000 7.8784
5600000 7.87646
5610000 7.87415
5620000 7.87233
5630000 7.87094
5640000 7.86914
5650000 7.86682
5660000 7.86438
5670000 7.86179
5680000 7.85956
5690000 7.85748
5700000 7.85489
5710000 7.8524
5720000 7.84992
5730000 7.84827
5740000 7.84627
5750000 7.84448
5760000 7.84303
5770000 7.84164
5780000 7.84005
5790000 7.83808
5800000 7.83594
5810000 7.83364
5820000 7.83085
5830000 7.8278
5840000 7.82456
5850000 7.82152
5860000 7.81824
5870000 7.81512
5880000 7.81186
5890000 7.8084
5900000 7.80556
5910000 7.80349
5920000 7.80096
5930000 7.79868
5940000 7.79636
5950000 7.79351
5960000 7.79051
5970000 7.78733
5980000 7.78392
5990000 7.78003
6000000 7.77627
6010000 7.77227
6020000 7.76853
6030000 7.76487
6040000 7.76136
6050000 7.75776
6060000 7.75389
6070000 7.75022
6080000 7.74695
6090000 7.74448
6100000 7.74153
6110000 7.73765
6120000 7.73397
6130000 7.73055
6140000 7.72638
6150000 7.72254
6160000 7.71891
6170000 7.71501
6180000 7.71158
6190000 7.70764
6200000 7.70358
6210000 7.6999
6220000 7.69639
6230000 7.69251
6240000 7.68883
6250000 7.68543
6260000 7.68275
6270000 7.68069
6280000 7.67899
6290000 7.67754
6300000 7.6766
6310000 7.6759
6320000 7.67507
6330000 7.67399
6340000 7.67288
6350000 7.67187
6360000 7.67106
6370000 7.67061
6380000 7.67007
6390000 7.6699
6400000 7.66999
6410000 7.67091
6420000 7.67219
6430000 7.67405
6440000 7.676
6450000 7.67782
6460000 7.68006
6470000 7.6822
6480000 7.68406
6490000 7.68532
6500000 7.68682
6510000 7.689
6520000 7.69148
6530000 7.69375
6540000 7.69602
6550000 7.69805
6560000 7.7001
6570000 7.70177
6580000 7.70336
6590000 7.70451
6600000 7.70624
6610000 7.70808
6620000 7.70962
6630000 7.70985
6640000 7.70988
6650000 7.71033
6660000 7.71036
6670000 7.71023
6680000 7.70979
6690000 7.70927
6700000 7.70818
6710000 7.70643
6720000 7.70494
6730000 7.70339
6740000 7.70172
6750000 7.70069
6760000 7.69999
6770000 7.69983
6780000 7.69958
6790000 7.69899
6800000 7.69854
6810000 7.69783
6820000 7.69666
6830000 7.69567
6840000 7.69462
6850000 7.69301
6860000 7.69102
6870000 7.68907
6880000 7.68744
6890000 7.68585
6900000 7.68404
6910000 7.68263
6920000 7.6813
6930000 7.68016
6940000 7.679
6950000 7.67735
6960000 7.67601
6970000 7.67513
6980000 7.67462
6990000 7.67431
7000000 7.67394
7010000 7.67301
7020000 7.67247
7030000 7.67221
7040000 7.67226
7050000 7.67261
7060000 7.67279
7070000 7.67327
7080000 7.67423
7090000 7.67552
7100000 7.67705
7110000 7.67827
7120000 7.67964
7130000 7.68119
7140000 7.68292
7150000 7.68458
7160000 7.68658
7170000 7.68859
7180000 7.69019
7190000 7.69164
7200000 7.69317
7210000 7.69444
7220000 7.69513
7230000 7.6955
7240000 7.69554
7250000 7.69605
7260000 7.6965
7270000 7.69712
7280000 7.69763
7290000 7.69749
7300000 7.69722
7310000 7.69678
7320000 7.69671
7330000 7.69705
7340000 7.69702
7350000 7.69645
7360000 7.69555
7370000 7.69454
7380000 7.69336
7390000 7.69252
7400000 7.69151
7410000 7.69049
7420000 7.68977
7430000 7.68873
7440000 7.68747
7450000 7.6857
7460000 7.6836
7470000 7.6814
7480000 7.67943
7490000 7.67745
7500000 7.6758
7510000 7.67394
7520000 7.67119
7530000 7.66861
7540000 7.66604
7550000 7.66379
7560000 7.66166
7570000 7.65917
7580000 7.65706
7590000 7.655
7600000 7.65289
7610000 7.65133
7620000 7.6501
7630000 7.64856
7640000 7.64696
7650000 7.64544
7660000 7.64354
7670000 7.64175
7680000 7.64021
7690000 7.63857
7700000 7.63634
7710000 7.63352
7720000 7.63129
7730000 7.62966
7740000 7.62826
7750000 7.62692
7760000 7.62573
7770000 7.62428
7780000 7.62322
7790000 7.62227
7800000 7.62151
7810000 7.62028
7820000 7.61956
7830000 7.61823
7840000 7.61676
7850000 7.61546
7860000 7.61422
7870000 7.61335
7880000 7.61304
7890000 7.61348
7900000 7.61425
7910000 7.61457
7920000 7.61457
7930000 7.61456
7940000 7.61429
7950000 7.61374
7960000 7.61305
7970000 7.61253
7980000 7.61247
7990000 7.61257
8000000 7.61222
8010000 7.61124
8020000 7.61032
8030000 7.60997
8040000 7.60958
8050000 7.609
8060000 7.60828
8070000 7.60729
8080000 7.60582
8090000 7.60406
8100000 7.60282
8110000 7.60209
8120000 7.60139
8130000 7.6009
8140000 7.60022
8150000 7.59958
8160000 7.59899
8170000 7.59888
8180000 7.59897
8190000 7.59888
8200000 7.599
8210000 7.59886
8220000 7.59907
8230000 7.5994
8240000 7.59977
8250000 7.60037
8260000 7.60109
8270000 7.6015
8280000 7.60237
8290000 7.60302
8300000 7.60387
8310000 7.60426
8320000 7.60433
8330000 7.60433
8340000 7.60432
8350000 7.60414
8360000 7.60393
8370000 7.6037
8380000 7.60346
8390000 7.60295
8400000 7.6022
8410000 7.60119
8420000 7.60007
8430000 7.59949
8440000 7.59912
8450000 7.5989
8460000 7.59869
8470000 7.59797
8480000 7.59718
8490000 7.59649
8500000 7.59572
8510000 7.59469
8520000 7.5936
8530000 7.59274
8540000 7.59146
8550000 7.59018
8560000 7.58879
8570000 7.58768
8580000 7.58655
8590000 7.58579
8600000 7.58547
8610000 7.58538
8620000 7.58477
8630000 7.58388
8640000 7.58285
8650000 7.58203
8660000 7.58094
8670000 7.57953
8680000 7.57829
8690000 7.57723
8700000 7.57652
8710000 7.57559
8720000 7.57462
8730000 7.57337
8740000 7.57214
8750000 7.57111
8760000 7.56995
8770000 7.56879
8780000 7.56731
8790000 7.56561
8800000 7.56383
8810000 7.56222
8820000 7.56094
8830000 7.55983
8840000 7.55912
8850000 7.55871
8860000 7.55817
8870000 7.5572
8880000 7.55608
8890000 7.55509
8900000 7.55405
8910000 7.55326
8920000 7.55266
8930000 7.5518
8940000 7.5507
8950000 7.54926
8960000 7.54728
8970000 7.54535
8980000 7.54333
8990000 7.54162
9000000 7.53982
9010000 7.53761
9020000 7.53556
9030000 7.53358
9040000 7.5321
9050000 7.53067
9060000 7.52933
9070000 7.52789
9080000 7.52629
9090000 7.52496
9100000 7.52409
9110000 7.52314
9120000 7.52147
9130000 7.51959
9140000 7.51737
9150000 7.51537
9160000 7.51372
9170000 7.51203
9180000 7.5101
9190000 7.50817
9200000 7.50671
9210000 7.50559
9220000 7.50482
9230000 7.5036
9240000 7.50211
9250000 7.50051
9260000 7.49887
9270000 7.49744
9280000 7.49616
9290000 7.49462
9300000 7.49304
9310000 7.49145
9320000 7.48959
9330000 7.48765
9340000 7.48594
9350000 7.48456
9360000 7.48367
9370000 7.48299
9380000 7.48208
9390000 7.48114
9400000 7.48048
9410000 7.4795
9420000 7.47816
9430000 7.47645
9440000 7.4745
9450000 7.47282
9460000 7.47133
9470000 7.46955
9480000 7.46819
9490000 7.46716
9500000 7.46602
9510000 7.46456
9520000 7.46322
9530000 7.46202
9540000 7.46043
9550000 7.45872
9560000 7.4567
9570000 7.4544
9580000 7.45204
9590000 7.44978
9600000 7.44749
9610000 7.44543
9620000 7.44332
9630000 7.44118
9640000 7.43898
9650000 7.43668
9660000 7.43423
9670000 7.43219
9680000 7.43044
9690000 7.42851
9700000 7.42662
9710000 7.42472
9720000 7.42304
9730000 7.42171
9740000 7.42053
9750000 7.41944
9760000 7.41864
9770000 7.41838
9780000 7.4181
9790000 7.41751
9800000 7.41695
9810000 7.41623
9820000 7.41539
9830000 7.41446
9840000 7.41325
9850000 7.4117
9860000 7.40959
9870000 7.40775
9880000 7.40621
9890000 7.40513
9900000 7.40413
9910000 7.40353
9920000 7.40288
9930000 7.40242
9940000 7.40196
9950000 7.40179
9960000 7.40127
9970000 7.40094
9980000 7.40071
9990000 7.40054
10000000 7.40048
10010000 7.40019
10020000 7.38299
10030000 7.36762
10040000 7.35372
10050000 7.34029
10060000 7.32707
10070000 7.31431
10080000 7.30262
10090000 7.29103
10100000 7.27952
10110000 7.26818
10120000 7.25815
10130000 7.24847
10140000 7.2389
10150000 7.22996
10160000 7.22125
10170000 7.21293
10180000 7.20495
10190000 7.19722
10200000 7.18972
10210000 7.18228
10220000 7.17487
10230000 7.16735
10240000 7.15962
10250000 7.15234
10260000 7.14557
10270000 7.13936
10280000 7.13298
10290000 7.12687
10300000 7.12042
10310000 7.1136
10320000 7.10719
10330000 7.10113
10340000 7.09518
10350000 7.08926
10360000 7.08323
10370000 7.07701
10380000 7.07051
10390000 7.06458
10400000 7.05901
10410000 7.05363
10420000 7.04839
10430000 7.04329
10440000 7.03803
10450000 7.03301
10460000 7.02837
10470000 7.02393
10480000 7.01962
10490000 7.01514
10500000 7.01047
10510000 7.00561
10520000 7.00091
10530000 6.99624
10540000 6.99173
10550000 6.98702
10560000 6.98279
10570000 6.97836
10580000 6.97375
10590000 6.96919
10600000 6.96532
10610000 6.96134
10620000 6.9571
10630000 6.95283
10640000 6.9489
10650000 6.94475
10660000 6.94069
10670000 6.93722
10680000 6.93395
10690000 6.93082
10700000 6.92716
10710000 6.92259
10720000 6.91778
10730000 6.9131
10740000 6.90875
10750000 6.90508
10760000 6.90131
10770000 6.89729
10780000 6.89345
10790000 6.88963
10800000 6.88543
10810000 6.88134
10820000 6.87747
10830000 6.87353
10840000 6.86947
10850000 6.86531
10860000 6.86106
10870000 6.85682
10880000 6.85283
10890000 6.84894
10900000 6.84527
10910000 6.84168
10920000 6.83778
10930000 6.83406
10940000 6.83057
10950000 6.8278
10960000 6.82504
10970000 6.82218
10980000 6.81941
10990000 6.81676
11000000 6.81402
11010000 6.81108
11020000 6.8083
11030000 6.80505
11040000 6.80146
11050000 6.79792
11060000 6.79414
11070000 6.79041
11080000 6.78661
11090000 6.78252
11100000 6.77858
11110000 6.77434
11120000 6.77006
11130000 6.76562
11140000 6.76118
11150000 6.75693
11160000 6.75327
11170000 6.74974
11180000 6.74608
11190000 6.74277
11200000 6.7392
11210000 6.73585
11220000 6.73273
11230000 6.72982
11240000 6.72654
11250000 6.72335
11260000 6.72028
11270000 6.71743
11280000 6.71488
11290000 6.71272
11300000 6.71069
11310000 6.70831
11320000 6.70654
11330000 6.70507
11340000 6.7037
11350000 6.70218
11360000 6.70129
11370000 6.70058
11380000 6.69983
11390000 6.69894
11400000 6.69818
11410000 6.69779
11420000 6.69743
11430000 6.69705
11440000 6.69656
11450000 6.69596
11460000 6.69538
11470000 6.6952
11480000 6.69507
11490000 6.69509
11500000 6.69521
11510000 6.69532
11520000 6.69613
11530000 6.69747
11540000 6.699
11550000 6.70057
11560000 6.70224
11570000 6.70382
11580000 6.70558
11590000 6.70703
11600000 6.7086
11610000 6.71049
11620000 6.71253
11630000 6.71498
11640000 6.71746
11650000 6.72009
11660000 6.72274
11670000 6.7258
11680000 6.7284
11690000 6.7305
11700000 6.73248
11710000 6.7341
11720000 6.73568
11730000 6.73698
11740000 6.73841
11750000 6.74026
11760000 6.74189
11770000 6.74326
11780000 6.74428
11790000 6.74553
11800000 6.74686
11810000 6.74799
11820000 6.74935
11830000 6.75102
11840000 6.75249
11850000 6.75349
11860000 6.75454
11870000 6.75556
11880000 6.75691
11890000 6.75832
11900000 6.75996
11910000 6.76212
11920000 6.76434
11930000 6.76628
11940000 6.76869
11950000 6.77093
11960000 6.77296
11970000 6.77497
11980000 6.77642
11990000 6.77783
12000000 6.7793
12010000 6.78073
12020000 6.78243
12030000 6.78395
12040000 6.78528
12050000 6.78697
12060000 6.78894
12070000 6.79139
12080000 6.79359
12090000 6.79522
12100000 6.79648
12110000 6.79767
12120000 6.79892
12130000 6.80112
12140000 6.8035
12150000 6.80598
12160000 6.80842
12170000 6.81109
12180000 6.81347
12190000 6.81583
12200000 6.8179
12210000 6.82029
12220000 6.82258
12230000 6.8245
12240000 6.82659
12250000 6.82821
12260000 6.82957
12270000 6.83059
12280000 6.83181
12290000 6.83335
12300000 6.83523
12310000 6.83676
12320000 6.83853
12330000 6.84037
12340000 6.84224
12350000 6.84405
12360000 6.84592
12370000 6.84762
12380000 6.84966
12390000 6.85181
12400000 6.85378
12410000 6.8563
12420000 6.85894
12430000 6.86134
12440000 6.86378
12450000 6.86607
12460000 6.86808
12470000 6.87027
12480000 6.87235
12490000 6.87459
12500000 6.87696
12510000 6.87929
12520000 6.88151
12530000 6.88361
12540000 6.88543
12550000 6.88707
12560000 6.88819
12570000 6.88962
12580000 6.8915
12590000 6.89275
12600000 6.89404
12610000 6.89587
12620000 6.89818
12630000 6.9007
12640000 6.90379
12650000 6.90659
12660000 6.9089
12670000 6.91167
12680000 6.91477
12690000 6.91765
12700000 6.92074
12710000 6.9238
12720000 6.92694
12730000 6.93022
12740000 6.93316
12750000 6.93614
12760000 6.93926
12770000 6.94198
12780000 6.94453
12790000 6.94675
12800000 6.94863
12810000 6.95031
12820000 6.95247
12830000 6.95496
12840000 6.95759
12850000 6.96015
12860000 6.96221
12870000 6.96518
12880000 6.9684
12890000 6.9715
12900000 6.97454
12910000 6.97754
12920000 6.9805
12930000 6.9833
12940000 6.98646
12950000 6.98983
12960000 6.99277
12970000 6.99548
12980000 6.99799
12990000 6.99992
13000000 7.00143
13010000 7.00338
13020000 7.00553
13030000 7.008
13040000 7.01088
13050000 7.01408
13060000 7.01708
13070000 7.01949
13080000 7.02122
13090000 7.02306
13100000 7.02505
13110000 7.02675
13120000 7.02837
13130000 7.03047
13140000 7.03267
13150000 7.0349
13160000 7.03748
13170000 7.03976
13180000 7.0418
13190000 7.04369
13200000 7.04463
13210000 7.04566
13220000 7.04718
13230000 7.04882
13240000 7.05041
13250000 7.05186
13260000 7.05359
13270000 7.05502
13280000 7.05635
13290000 7.05741
13300000 7.05861
13310000 7.05982
13320000 7.06102
13330000 7.06203
13340000 7.06247
13350000 7.06229
13360000 7.0617
13370000 7.0617
13380000 7.06132
13390000 7.06079
13400000 7.06048
13410000 7.06002
13420000 7.05937
13430000 7.05853
13440000 7.05796
13450000 7.05681
13460000 7.05599
13470000 7.05496
13480000 7.05412
13490000 7.05318
13500000 7.05238
13510000 7.05153
13520000 7.05084
13530000 7.05018
13540000 7.04934
13550000 7.04854
13560000 7.04795
13570000 7.04766
13580000 7.04757
13590000 7.04729
13600000 7.04668
13610000 7.04552
13620000 7.04443
13630000 7.04389
13640000 7.04326
13650000 7.04231
13660000 7.04161
13670000 7.04095
13680000 7.04062
13690000 7.04047
13700000 7.04016
13710000 7.03947
13720000 7.03962
13730000 7.0399
13740000 7.03993
13750000 7.04
13760000 7.03985
13770000 7.03952
13780000 7.03887
13790000 7.03837
13800000 7.03816
13810000 7.03806
13820000 7.03765
13830000 7.03746
13840000 7.03774
13850000 7.03843
13860000 7.03893
13870000 7.03905
13880000 7.03854
13890000 7.03761
13900000 7.03732
13910000 7.03753
13920000 7.03809
13930000 7.03896
13940000 7.04027
13950000 7.04226
13960000 7.04519
13970000 7.04794
13980000 7.0509
13990000 7.05414
14000000 7.05765
14010000 7.06124
14020000 7.06454
14030000 7.06763
14040000 7.07047
14050000 7.07321
14060000 7.07613
14070000 7.07915
14080000 7.08217
14090000 7.08478
14100000 7.08693
14110000 7.08939
14120000 7.09197
14130000 7.09516
14140000 7.09874
14150000 7.10214
14160000 7.10592
14170000 7.10946
14180000 7.11332
14190000 7.11726
14200000 7.12102
14210000 7.12516
14220000 7.12921
14230000 7.13343
14240000 7.1373
14250000 7.14077
14260000 7.14398
14270000 7.14701
14280000 7.14991
14290000 7.15245
14300000 7.15507
14310000 7.15792
14320000 7.16026
14330000 7.16236
14340000 7.16483
14350000 7.16729
14360000 7.16993
14370000 7.17301
14380000 7.17639
14390000 7.17918
14400000 7.18156
14410000 7.18385
14420000 7.18629
14430000 7.18847
14440000 7.19043
14450000 7.19281
14460000 7.19489
14470000 7.1969
14480000 7.1988
14490000 7.20028
14500000 7.20189
14510000 7.20375
14520000 7.2055
14530000 7.20739
14540000 7.20912
14550000 7.21089
14560000 7.21289
14570000 7.21538
14580000 7.21745
14590000 7.21944
14600000 7.2213
14610000 7.22251
14620000 7.22341
14630000 7.22438
14640000 7.22564
14650000 7.22708
14660000 7.22806
14670000 7.22939
14680000 7.23066
14690000 7.23137
14700000 7.23218
14710000 7.23331
14720000 7.23435
14730000 7.23549
14740000 7.23642
14750000 7.2372
14760000 7.23789
14770000 7.2385
14780000 7.23856
14790000 7.23835
14800000 7.2382
14810000 7.23806
14820000 7.23837
14830000 7.23855
14840000 7.2385
14850000 7.23878
14860000 7.23954
14870000 7.24018
14880000 7.24135
14890000 7.24269
14900000 7.2438
14910000 7.24422
14920000 7.2443
14930000 7.24457
14940000 7.24429
14950000 7.2442
14960000 7.24371
14970000 7.24332
14980000 7.24335
14990000 7.24373
15000000 7.24432
15010000 7.24528
15020000 7.24555
15030000 7.24554
15040000 7.24538
15050000 7.24472
15060000 7.24412
15070000 7.24432
15080000 7.24446
15090000 7.24395
15100000 7.24316
15110000 7.24229
15120000 7.2414
15130000 7.24101
15140000 7.24121
15150000 7.24113
15160000 7.24117
15170000 7.24139
15180000 7.24185
15190000 7.24246
15200000 7.24353
15210000 7.24468
15220000 7.24598
15230000 7.24766
15240000 7.24932
15250000 7.25061
15260000 7.25207
15270000 7.25393
15280000 7.25631
15290000 7.25872
15300000 7.26078
15310000 7.26326
15320000 7.26577
15330000 7.26809
15340000 7.27017
15350000 7.27197
15360000 7.27358
15370000 7.2755
15380000 7.27766
15390000 7.27971
15400000 7.28176
15410000 7.28403
15420000 7.28605
15430000 7.28831
15440000 7.29049
15450000 7.29281
15460000 7.29511
15470000 7.29742
15480000 7.3001
15490000 7.30316
15500000 7.30622
15510000 7.30919
15520000 7.31169
15530000 7.31409
15540000 7.31612
15550000 7.31825
15560000 7.32012
15570000 7.32195
15580000 7.32344
15590000 7.32486
15600000 7.32641
15610000 7.32803
15620000 7.32938
15630000 7.33076
15640000 7.33207
